worker,placement,transport,mtu,bytes,packet_bytes,retry_us,device,method,layout,filesystem,surviving_only,key,node,role,stage,repeat,run,samples,leader_az,follower_azs,command,device_path,warmup,verified_records,remote_voters,fragments_per_record,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,file,started,ended,recovered_records,retried_packets,all_samples,all_min_us,all_mean_us,all_stddev_us,all_max_us,all_p01_us,all_p05_us,all_p25_us,all_p50_us,all_p75_us,all_p90_us,all_p95_us,all_p99_us,all_p999_us,all_over_1000us_pct,all_over_2000us_pct,all_over_5000us_pct,all_over_10000us_pct
use1-az6,bad,udp,9001,4096,8973,2000,nvme,direct-dsync,raw,none,False,screen-ecc326fbf9e2e1de-r1,3,leader,screen,1,12858507427213189675,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '4096', '2000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-ecc326fbf9e2e1de-r1.csv', '12858507427213189675', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,763.889,768.905848,4.046775483751972,815.396,764.7829,765.5077,766.795,768.0635,769.6905,772.3025,774.1896499999999,789.7482799999999,799.5919659999998,0.0,0.0,0.0,0.0,screen-ecc326fbf9e2e1de-r1.csv.gz,1789405710.166435,1789405712.215922,2064,0,2000,900.149,906.2931265,6.098198630538181,1069.716,901.50786,902.3528,903.7927500000001,905.1265000000001,907.0045,910.0923,913.4373499999999,925.41152,958.4289129999992,0.05,0.0,0.0,0.0
use1-az6,bad,udp,9001,65536,8973,2000,nvme,direct-fdatasync,initialized,ordered-tuned,False,screen-d33b112e56d8160b-r1,3,leader,screen,1,4979290172785355584,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '65536', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-fdatasync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-d33b112e56d8160b-r1.csv', '4979290172785355584', '8973', '2000']",/dev/nvme3n1,64,2064,2,8,844.236,933.113706,87.0771958042837,1171.456,846.3515,849.9415,860.5815,909.2175,936.9295,1103.2291,1105.6775,1135.30584,1145.4987949999995,18.15,0.0,0.0,0.0,screen-d33b112e56d8160b-r1.csv.gz,1789405713.549127,1789405716.2387817,2064,0,2000,1094.627,1130.9332345,32.92594830882643,1751.427,1097.4748,1099.7721000000001,1104.795,1118.0325,1158.9457499999999,1169.1961000000001,1182.2589500000001,1210.04732,1241.225645,100.0,0.0,0.0,0.0
use1-az6,bad,tcp,9001,4096,8973,2000,nvme,buffered-fdatasync,extend,ordered,False,screen-eb946c3547388bb2-r1,3,leader,screen,1,11540450381436486195,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '4096', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-eb946c3547388bb2-r1.csv', '11540450381436486195', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,876.738,888.406036,8.061294810680478,1020.626,878.65391,880.32975,883.5755,886.7180000000001,891.02075,896.4054,901.3773,916.26907,957.1071959999998,0.05,0.0,0.0,0.0,screen-eb946c3547388bb2-r1.csv.gz,1789405717.6094248,1789405720.019964,2064,0,2000,1071.408,1085.6101820000001,9.328857309439137,1166.338,1074.24921,1076.60995,1080.45175,1083.682,1088.11425,1094.5934,1099.59425,1127.14142,1153.7809329999998,100.0,0.0,0.0,0.0
use1-az6,bad,tcp,9001,65536,8973,2000,gp3,buffered-fdatasync,extend,ordered,False,screen-a7b0317ed3909b8f-r1,3,leader,screen,1,150380704979673074,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '65536', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-a7b0317ed3909b8f-r1.csv', '150380704979673074', '8973', '2000']",/dev/nvme1n1,64,2064,2,1,3968.922,4186.4895584999995,189.86009030842575,8985.012,4021.40462,4066.5621499999997,4127.77225,4173.5689999999995,4221.86225,4269.8214,4303.50525,4388.91309,6748.982901999956,100.0,100.0,0.3,0.0,screen-a7b0317ed3909b8f-r1.csv.gz,1789405725.4765859,1789405736.5867283,2064,0,2000,4212.089,4370.2433045,174.55032549580014,8985.087,4261.86955,4289.3046,4329.459000000001,4355.77,4389.52925,4423.6977,4446.4397500000005,4531.181549999999,6749.051913999955,100.0,100.0,0.4,0.0
use1-az6,bad,tcp,9001,65536,8973,2000,nvme,direct-dsync,raw,none,False,screen-26a45d05ea004309-r1,3,leader,screen,1,2942389648603506114,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '65536', '2000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-26a45d05ea004309-r1.csv', '2942389648603506114', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,867.434,920.70957,38.68707614770209,1300.083,874.81494,877.22785,883.6915,917.3145,944.0777499999999,982.2409,987.7900999999999,1012.20105,1075.101389,3.0,0.0,0.0,0.0,screen-26a45d05ea004309-r1.csv.gz,1789405738.7580533,1789405741.8134925,2064,0,2000,1254.412,1282.3274005,28.57973516107348,1921.905,1257.24889,1260.36635,1265.28575,1271.5635000000002,1290.7135,1320.8833000000002,1344.87255,1356.0549500000002,1382.4455029999995,100.0,0.0,0.0,0.0
use1-az6,bad,tcp,1500,65536,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-62074d280d8b3f28-r1,3,leader,screen,1,71942378318358628,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '65536', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-62074d280d8b3f28-r1.csv', '71942378318358628', '1472', '2000']",/dev/nvme3n1,64,2064,2,1,879.561,959.926735,35.034407871659184,1075.217,892.37182,926.9246499999999,933.91175,951.787,978.96925,1018.3678,1028.3507,1050.09908,1064.7431379999998,16.1,0.0,0.0,0.0,screen-62074d280d8b3f28-r1.csv.gz,1789405742.282266,1789405744.9315386,2064,0,2000,985.077,1101.261787,72.41719361119037,1357.217,1003.00504,1031.6668499999998,1041.4535,1073.745,1154.10225,1188.4867,1256.0961,1318.8474899999999,1347.673243,99.1,0.0,0.0,0.0
use1-az6,bad,udp,9001,4096,8973,2000,gp3,buffered-fdatasync,extend,ordered,False,screen-b6411bae26e060d0-r1,3,leader,screen,1,7208442506814001562,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '4096', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-b6411bae26e060d0-r1.csv', '7208442506814001562', '8973', '2000']",/dev/nvme1n1,64,2064,2,1,3342.155,3549.0180255,95.13931349691278,6385.072,3421.64306,3456.61735,3508.7652500000004,3546.3445,3581.74075,3614.5416999999998,3633.8864,3685.74845,4323.078772999983,100.0,100.0,0.1,0.0,screen-b6411bae26e060d0-r1.csv.gz,1789405747.8264296,1789405756.8494203,2064,4000,2000,3508.427,3689.6511499999997,90.4204398252049,6385.143,3574.61976,3601.129,3646.8455,3684.379,3722.72475,3758.2297000000003,3780.37705,3836.51584,4323.144781999982,100.0,100.0,0.1,0.0
use1-az6,bad,tcp,9001,65536,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-30a658e2e934e667-r1,3,leader,screen,1,17407559318871854042,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '65536', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-30a658e2e934e667-r1.csv', '17407559318871854042', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,891.252,959.855954,34.60425724048826,1108.907,895.83781,903.8437,935.8745,956.4010000000001,971.6714999999999,1005.1005,1023.5928,1084.68956,1107.6914570000001,14.0,0.0,0.0,0.0,screen-30a658e2e934e667-r1.csv.gz,1789405766.0932713,1789405769.218354,2064,0,2000,1229.549,1333.835622,58.67307442650433,1953.876,1236.88438,1242.2576,1302.37075,1316.911,1374.40625,1432.8312,1439.84725,1461.19761,1479.9885469999992,100.0,0.0,0.0,0.0
use1-az6,bad,udp,9001,65536,8973,2000,gp3,buffered-fdatasync,extend,ordered,False,screen-d80e52d2dfee6ca1-r1,3,leader,screen,1,8113233556511142334,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '65536', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-d80e52d2dfee6ca1-r1.csv', '8113233556511142334', '8973', '2000']",/dev/nvme1n1,64,2064,2,8,3850.216,4190.265233,110.34904115651713,6694.234,3981.27221,4054.1383,4140.54275,4191.585,4235.886,4273.2236,4300.26825,4354.916880000001,5456.403509999993,100.0,100.0,0.2,0.0,screen-d80e52d2dfee6ca1-r1.csv.gz,1789405769.6239479,1789405780.5975504,2064,39432,2000,4082.787,4300.6060935000005,107.43120825774398,6694.281,4158.62166,4191.8871,4247.99025,4291.082,4339.726000000001,4386.147999999999,4416.83935,4508.6938,5456.457519999993,100.0,100.0,0.3,0.0
use1-az6,bad,tcp,1500,4096,1472,2000,gp3,buffered-fdatasync,extend,ordered,False,screen-7968d4d0920a1d7b-r1,3,leader,screen,1,12351416888346562846,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '4096', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-7968d4d0920a1d7b-r1.csv', '12351416888346562846', '1472', '2000']",/dev/nvme1n1,64,2064,2,1,3093.612,3556.808948,217.67641960145406,9172.395,3403.83527,3452.156,3507.343,3548.1625,3585.93275,3620.2882999999997,3638.9323999999997,3689.91799,7550.463505999972,100.0,100.0,0.25,0.0,screen-7968d4d0920a1d7b-r1.csv.gz,1789405786.5242407,1789405795.3211365,2064,0,2000,3449.753,3649.2850065000002,215.79781834924432,9172.471,3540.9876799999997,3570.0371,3608.0225,3636.6175000000003,3662.77,3691.5508,3707.71785,3775.74809,7550.531497999971,100.0,100.0,0.3,0.0
use1-az6,bad,udp,9001,65536,8973,2000,nvme,direct-dsync,raw,none,False,screen-404c13d25e935b34-r1,3,leader,screen,1,13362092808912980366,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '65536', '2000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-404c13d25e935b34-r1.csv', '13362092808912980366', '8973', '2000']",/dev/nvme3n1,64,2064,2,8,845.725,870.231351,25.37638416198807,1251.247,848.37472,850.7508,853.8512499999999,856.8575,879.64825,910.2691,915.96965,935.1243000000001,946.0648259999998,0.05,0.0,0.0,0.0,screen-404c13d25e935b34-r1.csv.gz,1789405801.3424008,1789405804.3481278,2064,0,2000,1242.522,1259.6381595,23.640199095123112,2084.372,1246.1254999999999,1247.9254999999998,1250.8925,1253.9885,1261.46775,1280.2338,1285.7456499999998,1296.29253,1400.9506339999966,100.0,0.05,0.0,0.0
use1-az6,bad,udp,9001,4096,8973,2000,nvme,buffered-fdatasync,extend,ordered,False,screen-ea876e1a198c23f6-r1,3,leader,screen,1,15321513566633130632,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '4096', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-ea876e1a198c23f6-r1.csv', '15321513566633130632', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,841.383,863.1325045000001,12.897018272762885,1217.682,843.59056,846.8771,857.8812499999999,862.681,867.5805,873.4939,878.70515,894.82364,936.6057069999999,0.05,0.0,0.0,0.0,screen-ea876e1a198c23f6-r1.csv.gz,1789405805.8193207,1789405808.2290735,2064,0,2000,1064.846,1085.962835,13.130046758019372,1292.23,1067.6837,1070.7747000000002,1080.38425,1084.9515000000001,1089.4715,1095.9603,1103.4441,1125.65472,1214.0430689999998,100.0,0.0,0.0,0.0
use1-az6,bad,udp,9001,65536,8973,2000,nvme,buffered-fdatasync,extend,ordered,False,screen-54e0c00d29e07666-r1,3,leader,screen,1,4181389605257411487,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '65536', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-54e0c00d29e07666-r1.csv', '4181389605257411487', '8973', '2000']",/dev/nvme3n1,64,2064,2,8,918.384,981.468176,35.97277466059609,1667.797,922.3091900000001,926.2034,959.4499999999999,986.3365,997.40175,1018.5927,1031.9983,1058.52507,1088.4047499999997,21.6,0.0,0.0,0.0,screen-54e0c00d29e07666-r1.csv.gz,1789405817.5427377,1789405820.4868832,2064,0,2000,1164.292,1267.5551125,32.915592073587916,1667.85,1201.9659000000001,1207.98235,1256.86775,1274.481,1284.9025000000001,1303.4437,1310.3448999999998,1328.0856700000002,1367.9273729999998,100.0,0.0,0.0,0.0
use1-az6,bad,udp,9001,512,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-6b480f4ab3555c36-r1,3,leader,screen,1,10376705585405148968,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '512', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-6b480f4ab3555c36-r1.csv', '10376705585405148968', '1472', '2000']",/dev/nvme3n1,64,2064,2,1,823.051,838.234391,18.76272396127809,908.305,825.13266,826.89035,829.3652500000001,831.4685,834.49775,882.57,886.7464,896.24267,901.989962,0.0,0.0,0.0,0.0,screen-6b480f4ab3555c36-r1.csv.gz,1789405821.864053,1789405824.1862187,2064,0,2000,1031.966,1046.6034634999999,20.614059510384358,1275.159,1033.3795400000001,1034.3159,1036.43775,1038.934,1043.1680000000001,1089.9769999999999,1099.54775,1106.78415,1129.8349189999997,100.0,0.0,0.0,0.0
use1-az6,bad,tcp,1500,8192,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-0ac9868aaf035763-r1,3,leader,screen,1,7309457003179481524,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '8192', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-0ac9868aaf035763-r1.csv', '7309457003179481524', '1472', '2000']",/dev/nvme3n1,64,2064,2,1,809.923,876.332346,35.607816468035274,1010.294,811.88797,815.5559000000001,862.2795,875.376,885.00675,927.114,932.43015,957.74299,995.2817879999999,0.05,0.0,0.0,0.0,screen-0ac9868aaf035763-r1.csv.gz,1789405832.8044722,1789405835.309571,2064,0,2000,1024.967,1120.2708505,77.84624212898237,1615.973,1027.1221500000001,1030.3358,1081.3197499999999,1094.6055000000001,1141.56025,1283.4457,1288.32665,1336.91972,1352.330863999998,100.0,0.0,0.0,0.0
use1-az6,bad,udp,9001,4096,8973,2000,gp3,direct-dsync,initialized,ordered-tuned,False,screen-7b97f69b78b1eb83-r1,3,leader,screen,1,13495504799374600227,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '4096', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-7b97f69b78b1eb83-r1.csv', '13495504799374600227', '8973', '2000']",/dev/nvme1n1,64,2064,2,1,1239.633,1651.713166,67.089588020217,2861.411,1386.88356,1587.6956500000001,1628.4270000000001,1652.47,1677.579,1710.7903,1731.32305,1772.93607,1928.0874809999875,100.0,0.1,0.0,0.0,screen-7b97f69b78b1eb83-r1.csv.gz,1789405835.5960228,1789405840.776614,2064,0,2000,1772.01,1886.7944305,38.91956938368113,2861.467,1825.4105200000001,1843.43555,1864.30975,1885.1025,1906.7730000000001,1922.5265,1930.99355,1949.77078,2238.962339999995,100.0,0.25,0.0,0.0
use1-az6,bad,tcp,9001,4096,8973,2000,gp3,direct-dsync,initialized,ordered-tuned,False,screen-0e700b4be6dea126-r1,3,leader,screen,1,13121487059836310710,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '4096', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-0e700b4be6dea126-r1.csv', '13121487059836310710', '8973', '2000']",/dev/nvme1n1,64,2064,2,1,1516.654,1665.3835695,72.54997886637989,4091.24,1580.2266100000002,1601.22415,1636.562,1659.5075000000002,1690.12,1717.4443,1736.0888,1764.21158,2352.7825409999937,100.0,0.15,0.0,0.0,screen-0e700b4be6dea126-r1.csv.gz,1789405858.1629946,1789405863.0973532,2064,0,2000,1651.781,1767.8134045,70.03440386956885,4091.319,1707.57581,1723.27685,1745.4814999999999,1764.0875,1782.83475,1798.7753,1809.55945,1836.31901,2615.291582999995,100.0,0.35,0.0,0.0
use1-az6,bad,udp,9001,8192,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-82bc6cca37cdef2c-r1,3,leader,screen,1,7480086208774850220,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '8192', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-82bc6cca37cdef2c-r1.csv', '7480086208774850220', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,829.09,835.12244,6.963268188315024,908.531,829.67588,830.5083500000001,832.0627499999999,833.4455,835.484,838.7268,843.8534,866.49735,891.146121,0.0,0.0,0.0,0.0,screen-82bc6cca37cdef2c-r1.csv.gz,1789405864.4764302,1789405866.832534,2064,0,2000,1041.172,1049.4097635,8.330900548114093,1139.51,1042.6974400000001,1043.7017,1045.459,1047.2330000000002,1050.05325,1055.1659,1061.1049,1090.76388,1120.8014699999997,100.0,0.0,0.0,0.0
use1-az6,bad,udp,9001,65536,8973,2000,gp3,direct-dsync,initialized,ordered-tuned,False,screen-934dc8528b3f1f45-r1,3,leader,screen,1,3113681580381919657,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '65536', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-934dc8528b3f1f45-r1.csv', '3113681580381919657', '8973', '2000']",/dev/nvme1n1,64,2064,2,8,1422.01,1875.202462,322.88947210439295,2461.003,1473.39224,1515.6846,1587.6995,1687.1599999999999,2239.38525,2281.7423,2306.1211000000003,2354.92086,2405.4998789999995,100.0,41.3,0.0,0.0,screen-934dc8528b3f1f45-r1.csv.gz,1789405873.6616144,1789405881.107714,2064,6608,2000,2380.304,2486.511793,40.40555329829244,2751.337,2406.89239,2427.76285,2456.4632500000002,2485.033,2513.30575,2536.561,2552.1916,2588.21202,2716.8856069999997,100.0,100.0,0.0,0.0
use1-az6,bad,udp,9001,65536,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-d1f518a5d8dbb32e-r1,3,leader,screen,1,6589963019593177402,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '65536', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-d1f518a5d8dbb32e-r1.csv', '6589963019593177402', '1472', '2000']",/dev/nvme3n1,64,2064,2,46,888.988,972.161859,32.58724462608213,1094.465,899.6744,943.8416000000001,950.06675,959.613,991.4025,1019.9593,1033.9838,1063.13562,1090.196661,22.0,0.0,0.0,0.0,screen-d1f518a5d8dbb32e-r1.csv.gz,1789405883.8451133,1789405887.1079552,2064,0,2000,1306.682,1397.8075265,34.07444516718208,1681.537,1324.74778,1362.4599,1377.6702500000001,1386.1755,1412.7802499999998,1448.8959,1458.69,1489.6848499999999,1577.3668459999997,100.0,0.0,0.0,0.0
use1-az6,bad,tcp,9001,4096,8973,2000,nvme,direct-dsync,raw,none,False,screen-287d43b18b33b82c-r1,3,leader,screen,1,4886342380269649565,2000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '4096', '2000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/screen-287d43b18b33b82c-r1.csv', '4886342380269649565', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,788.6,796.022845,4.3512374669713205,839.281,790.8794,791.9732,793.6965,795.1885,797.12,799.6370999999999,802.0476,816.84886,828.5336499999999,0.0,0.0,0.0,0.0,screen-287d43b18b33b82c-r1.csv.gz,1789405888.440845,1789405891.0725143,2064,0,2000,1179.183,1185.7715859999998,5.6354696711635315,1320.309,1180.59559,1181.4379000000001,1183.0252500000001,1184.556,1186.93225,1189.8220999999999,1192.8036,1207.30213,1231.890778,100.0,0.0,0.0,0.0
