stage,placement,transport,mtu,bytes,packet_bytes,retry_us,device,method,layout,filesystem,surviving_only,samples,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,below_1ms_pct,retried_packets,all_samples,all_min_us,all_mean_us,all_stddev_us,all_max_us,all_p01_us,all_p05_us,all_p25_us,all_p50_us,all_p75_us,all_p90_us,all_p95_us,all_p99_us,all_p999_us,all_over_1000us_pct,all_over_2000us_pct,all_over_5000us_pct,all_over_10000us_pct,local_samples,local_min_us,local_mean_us,local_stddev_us,local_max_us,local_p01_us,local_p05_us,local_p25_us,local_p50_us,local_p75_us,local_p90_us,local_p95_us,local_p99_us,local_p999_us,local_over_1000us_pct,local_over_2000us_pct,local_over_5000us_pct,local_over_10000us_pct,remote1_samples,remote1_min_us,remote1_mean_us,remote1_stddev_us,remote1_max_us,remote1_p01_us,remote1_p05_us,remote1_p25_us,remote1_p50_us,remote1_p75_us,remote1_p90_us,remote1_p95_us,remote1_p99_us,remote1_p999_us,remote1_over_1000us_pct,remote1_over_2000us_pct,remote1_over_5000us_pct,remote1_over_10000us_pct,remote2_samples,remote2_min_us,remote2_mean_us,remote2_stddev_us,remote2_max_us,remote2_p01_us,remote2_p05_us,remote2_p25_us,remote2_p50_us,remote2_p75_us,remote2_p90_us,remote2_p95_us,remote2_p99_us,remote2_p999_us,remote2_over_1000us_pct,remote2_over_2000us_pct,remote2_over_5000us_pct,remote2_over_10000us_pct,p50_repeat_min_us,p50_repeat_max_us,p90_repeat_min_us,p90_repeat_max_us,p99_repeat_min_us,p99_repeat_max_us,p999_repeat_min_us,p999_repeat_max_us
tail,bad,tcp,1500,4096,1472,2000,gp3,buffered-fdatasync,extend,ordered,False,120000,2652.654,3537.4639581,143.70785545648184,11713.434,3340.6762799999997,3420.1739,3488.9027499999997,3532.6955,3578.4345000000003,3621.999,3651.15645,3736.0746599999998,4977.77730600002,100.0,100.0,0.09666666666666666,0.004166666666666667,0.0,0,120000,3448.502,3787.498782225,203.69594425271603,17289.539,3570.31082,3606.709,3685.268,3776.263,3879.10525,3925.3943,3947.5882,4003.9104899999998,6549.147526000316,100.0,100.0,0.20166666666666666,0.008333333333333333,120000,1914.126,2742.8066133083335,200.73403989980434,11713.434,2442.6377199999997,2561.2626999999998,2663.522,2725.0865,2795.29675,2878.6068,2946.58205,3222.53215,4887.191815000034,100.0,99.99833333333333,0.08833333333333333,0.004166666666666667,120000,1466.766,2733.193840275,157.9582124661521,16490.008,2541.5248199999996,2621.00075,2686.41925,2727.5735,2770.8272500000003,2815.4880000000003,2847.58325,2930.54001,4351.196535000156,100.0,99.9575,0.0725,0.0025,120000,2494.781,2735.1696165500002,55.41013030146458,8282.955,2629.28794,2666.9159,2707.882,2734.4925000000003,2760.50225,2785.5651000000003,2802.34045,2840.9370799999997,3412.1927190002143,100.0,100.0,0.0016666666666666668,0.0,3518.924,3550.304,3614.867,3629.9549,3704.6002100000005,3772.4378800000013,4603.98852199992,5212.858164999955
tail,bad,tcp,1500,4096,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,120000,772.14,843.6882115,50.47419743685085,2425.28,775.91899,777.768,802.323,843.7485,875.301,916.925,935.4901,940.771,963.6940870000003,0.03,0.0008333333333333334,0.0,0.0,99.97,0,120000,1053.056,1182.2376260333335,77.2625462007468,2869.395,1056.604,1058.561,1105.8,1212.5774999999999,1238.588,1254.9223,1302.781,1307.72102,1331.1010090000002,100.0,0.0033333333333333335,0.0,0.0,120000,17.266,25.7930992,41.176281677755654,1604.676,18.579,18.933,19.556,20.0685,20.808,24.758,27.37304999999999,251.64564999999968,514.8564450000132,0.011666666666666667,0.0,0.0,0.0,120000,12.378,15.766732516666666,3.8781877215205385,202.123,13.512,13.86895,14.513,15.063,16.13125,17.853,18.546,22.77203999999998,69.50205500000021,0.0,0.0,0.0,0.0,120000,12.15,15.064638324999999,4.166715645807402,561.286,13.373,13.679,14.252,14.684,15.144,15.639,16.172,20.93403999999998,68.87104200000016,0.0,0.0,0.0,0.0,782.413,879.456,843.7751,939.367,854.9380199999999,947.2234900000001,907.5120319999999,976.2721789999995
tail,bad,tcp,1500,65536,1472,2000,gp3,buffered-fdatasync,extend,ordered,False,36000,3211.56,4185.729409166666,167.20879549395661,16058.822,3969.83155,4052.4553,4127.60375,4179.7595,4233.23175,4284.3622,4319.252399999999,4415.39258,5959.834933999987,100.0,100.0,0.225,0.008333333333333333,0.0,0,36000,4121.894,4502.704538166667,229.20559803265687,16058.871,4237.8195,4280.25165,4388.6405,4494.424499999999,4603.07125,4670.152,4701.8601,4775.2587300000005,7767.400524999806,100.0,100.0,0.43333333333333335,0.019444444444444445,36000,2276.28,3341.6572480277778,216.03592165571334,16058.822,3043.9096,3160.20065,3258.241,3325.5105,3398.83475,3479.3611,3543.6085,3787.6957900000007,5442.031848999839,100.0,100.0,0.175,0.008333333333333333,36000,1921.267,3295.883598361111,170.2157017137479,15025.858,3086.7837799999998,3169.3039999999996,3240.65825,3289.3545,3339.3579999999997,3389.7935,3424.4721999999997,3517.417630000001,5120.146143999842,100.0,99.99722222222222,0.12222222222222222,0.008333333333333333,36000,3060.746,3298.832487472222,69.63390863691384,5311.673,3182.9789299999998,3215.6,3259.00225,3294.7664999999997,3333.971,3368.3568,3389.5205499999997,3435.57804,3756.4086609999704,100.0,100.0,0.03611111111111111,0.0,4166.906,4199.0345,4275.0177,4294.3732,4384.380389999999,4455.685490000001,5254.870011000128,5997.874954000022
tail,bad,tcp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,120000,787.419,812.2672761166667,26.94460787501016,1847.432,789.834,790.97,794.913,801.002,833.055,836.823,839.0500499999999,869.8582399999993,1044.9141990000007,0.6516666666666666,0.0,0.0,0.0,99.34833333333333,0,120000,903.294,1059.3385554916665,122.96134822425908,2745.86,905.43399,906.558,910.05,1056.475,1206.856,1210.407,1212.507,1221.55,1256.021019,66.67833333333333,0.0025,0.0,0.0,120000,15.857,21.170759216666667,15.806471353351029,1031.189,17.044,17.399,18.083,18.77,22.84525,24.725,25.59,39.08325999999986,263.1019340000036,0.0008333333333333334,0.0,0.0,0.0,120000,12.389,17.282796683333334,20.353237632036063,414.794,13.534,13.938,14.582,15.109,15.97,17.505,18.275,56.98359999999968,262.056001,0.0,0.0,0.0,0.0,120000,12.001,14.921211483333334,3.16441711174293,133.992,13.329,13.61,14.178,14.601,15.024,15.510100000000005,15.996,20.702049999999975,62.52404100000016,0.0,0.0,0.0,0.0,792.81,834.799,799.8501,839.575,825.7390300000001,1036.75112,855.5900799999997,1059.940014
tail,bad,tcp,9001,65536,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,36000,836.787,996.4307059444444,113.08849307409012,2621.24,856.41878,861.89895,901.1195,955.3125,1087.61675,1150.1416000000002,1197.0562,1303.63667,1332.6716329999979,40.30277777777778,0.002777777777777778,0.0,0.0,59.69722222222222,0,36000,955.62,1135.8300207222221,83.40630428154573,2621.278,987.2291,1011.18095,1083.4592499999999,1139.056,1173.0005,1231.4495000000002,1315.2951,1346.75801,1395.7574399999985,98.95277777777778,0.008333333333333333,0.0,0.0,36000,39.648,52.130415722222224,28.295443182361193,2621.24,40.91298,41.66795,45.1545,48.4135,50.94325,60.5101,83.31305,99.63302,408.982232999982,0.008333333333333333,0.002777777777777778,0.0,0.0,36000,27.921,33.19797630555556,9.314768501624464,209.144,28.673,29.075,29.785,30.405,31.262,39.801100000000005,62.637049999999995,72.00054000000011,81.35364499999778,0.0,0.0,0.0,0.0,36000,27.729,34.609518249999994,9.603545639872358,254.97,28.833,29.32695,30.36375,31.719,33.95,40.22930000000001,64.17814999999999,74.21401,84.2054669999984,0.0,0.0,0.0,0.0,917.0554999999999,1104.5435,1086.05,1193.7454,1118.34023,1323.3546800000001,1139.4604760000002,1348.7774390000002
tail,bad,udp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,120000,772.517,804.2344605000001,22.927484129038735,2920.013,775.122,776.525,780.241,801.137,828.347,831.398,833.364,847.35603,894.3731000000005,0.0075,0.0008333333333333334,0.0,0.0,99.9925,3,120000,881.942,1032.4770829333333,120.18141227707076,3423.163,885.61499,887.721,893.70875,1020.08,1181.116,1183.562,1185.591,1195.3080499999999,1231.483028,66.685,0.005,0.0,0.0,120000,15.058,19.908952625,11.472895377336705,626.369,16.15,16.492,17.161,17.808,21.649250000000002,23.113,23.941,40.158129999999936,210.01202500000778,0.0,0.0,0.0,0.0,120000,12.516,16.834911724999998,3.812075962322348,385.787,13.463,13.904,14.814,16.891,18.125,18.898,19.375,24.311049999999973,66.817,0.0,0.0,0.0,0.0,120000,12.184,15.856436341666667,3.574184302044447,180.553,13.526,13.913,14.546,15.09,16.255,18.335,19.018,22.043109999999942,65.13209400000036,0.0,0.0,0.0,0.0,778.5055,829.8895,782.8561,834.385,807.5969900000002,863.7773300000001,830.2852139999992,898.21902
tail,bad,udp,9001,4096,8973,2000,nvme,direct-dsync,raw,none,False,120000,772.118,805.8643706666667,23.867919632454484,2861.558,775.15599,776.6,780.449,807.018,826.946,830.266,832.2781,842.72505,932.3098600000071,0.059166666666666666,0.0025,0.0,0.0,99.94083333333333,5,120000,1009.817,1074.0024616416667,68.07780967500163,3783.254,1014.09799,1016.13,1020.914,1033.5855000000001,1164.498,1168.139,1170.17205,1177.8680399999998,1203.7590950000003,100.0,0.005833333333333334,0.0,0.0,120000,13.929,17.027368733333333,12.527229322696183,896.128,14.38,14.707,15.313,15.792,16.493,18.769,20.309,29.021109999999943,231.5271370000044,0.0,0.0,0.0,0.0,120000,11.264,13.690252574999999,7.739086364983975,637.42,11.673,12.017,12.652,13.201,14.047,14.852,15.291049999999988,17.541009999999996,92.56165100000635,0.0,0.0,0.0,0.0,120000,11.26,13.862583841666666,3.3122738832868137,993.477,11.72,12.156,12.909,13.649,14.605,15.338,15.772,17.258009999999995,28.83201500000006,0.0,0.0,0.0,0.0,778.686,828.579,782.8801,833.3580999999999,802.1370099999999,859.09627,821.2162739999991,1032.3100149999998
tail,bad,udp,9001,4096,8973,2000,nvme,direct-dsync,raw,none,True,120000,878.712,980.27988825,69.68948733065851,5726.935,881.755,883.22495,886.937,1017.22,1034.012,1036.757,1038.67205,1048.29409,1079.959027,66.67,0.004166666666666667,0.0008333333333333334,0.0,33.33,2,120000,878.749,980.320419275,69.68527468266545,5727.077,881.79999,883.27,886.98375,1017.257,1034.049,1036.794,1038.71005,1048.33009,1079.9960270000001,66.67,0.004166666666666667,0.0008333333333333334,0.0,120000,12.474,16.025386516666668,11.364307720575043,700.597,12.933,13.283,13.945,14.606,16.575,17.556,18.27104999999999,32.155369999999806,173.37206600000027,0.0,0.0,0.0,0.0,120000,11.134,13.483636458333333,1.7665556829970357,248.913,11.59299,11.98,12.608,13.153,14.097,15.14,15.602,16.94103999999998,28.621069000000265,0.0,0.0,0.0,0.0,120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.214,1035.271,889.6961,1039.575,903.76022,1059.93412,921.8403539999988,1083.9871909999995
tail,bad,udp,9001,65536,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,36000,839.199,926.969304611111,65.17200242589298,1337.852,847.3918600000001,853.02395,887.64625,911.941,938.7325,1003.984,1105.5656999999999,1139.4927000000005,1165.8810629999998,12.822222222222223,0.0,0.0,0.0,87.17777777777778,0,36000,1072.223,1162.9275353611113,76.9899315225661,2634.769,1078.57294,1081.706,1097.45425,1126.7995,1237.856,1278.4884000000002,1295.2272500000001,1322.1508400000002,1362.7935949999944,100.0,0.002777777777777778,0.0,0.0,36000,45.45,57.23009211111111,15.028669084213456,585.743,46.62998,47.321,50.495000000000005,54.1055,56.316250000000004,67.3991,89.49039999999988,103.67221000000004,192.5848649999833,0.0,0.0,0.0,0.0,36000,27.795,33.10662061111111,9.311607640115264,564.026,28.73499,29.158,29.88,30.5135,31.361,39.8461,60.74504999999999,67.03302000000001,76.47009399999968,0.0,0.0,0.0,0.0,36000,27.6,34.89866383333334,10.022499515107262,154.473,28.84399,29.369,30.474,31.8095,34.222,40.449200000000005,64.33715,77.04413000000002,86.3250319999999,0.0,0.0,0.0,0.0,904.97,939.3865000000001,937.8764,1127.7761,958.48357,1159.7177700000002,981.2594760000001,1170.024379
tail,bad,udp,9001,65536,8973,2000,nvme,direct-dsync,raw,none,False,36000,842.711,916.4652087777778,48.52877881968905,1749.919,850.1839299999999,854.2238000000001,875.758,911.154,941.668,992.0685,998.0532,1018.64826,1111.5261819999994,4.102777777777778,0.0,0.0,0.0,95.89722222222223,0,36000,1069.169,1130.2276650833335,50.54064050034908,2645.048,1077.04789,1080.485,1092.339,1112.4975,1168.964,1195.4298,1243.0950500000001,1265.6501300000002,1285.4600149999999,100.0,0.008333333333333333,0.0,0.0,36000,44.335,55.23634502777778,8.561105247921182,311.507,45.44,46.17695,50.154,52.606,60.815,64.673,67.37405,77.47222000000004,127.3154379999985,0.0,0.0,0.0,0.0,36000,25.917,29.43648,2.6700430989426205,85.408,26.87,27.331,28.102,28.815,29.744,31.0222,33.96424999999989,40.918040000000005,45.18510399999965,0.0,0.0,0.0,0.0,36000,25.879,29.03227586111111,3.9504826183132478,582.548,26.743,27.14395,27.842,28.441,29.191,30.151100000000003,32.98774999999984,40.492,46.134006999999976,0.0,0.0,0.0,0.0,899.1885,915.508,975.6685,997.0169999999999,1000.9301499999999,1093.3400100000001,1032.2424550000007,1123.332028
tail,good,tcp,1500,4096,1472,2000,gp3,buffered-fdatasync,extend,ordered,False,120000,2551.589,3198.790338325,107.05931418186032,10304.83,3058.3799200000003,3110.93,3163.1237499999997,3196.5675,3230.733,3263.8086,3284.4964999999997,3323.90728,4119.278497000002,100.0,100.0,0.04666666666666667,0.0008333333333333334,0.0,0,120000,3062.79,3293.72006755,158.02688973659184,13424.716,3169.3069499999997,3199.1625,3243.35225,3278.9565000000002,3322.64425,3373.1155,3407.33135,3494.0924299999997,5110.225214000012,100.0,100.0,0.11083333333333334,0.0033333333333333335,120000,1910.35,2740.198795866667,126.06331118985926,10304.83,2564.90094,2630.336,2694.424,2735.67,2778.2825000000003,2822.7273999999998,2852.90235,2929.7056299999995,3721.249741000049,100.0,99.98416666666667,0.04583333333333333,0.0008333333333333334,120000,2500.97,2733.6197904,52.84573389937184,4710.787,2628.47398,2665.699,2706.51,2732.6965,2758.838,2784.0141000000003,2800.68945,2837.5132,3250.3766360001064,100.0,100.0,0.0,0.0,120000,1238.356,2735.8942693,136.11005938767389,12976.141,2587.9495899999997,2641.36955,2693.81,2729.87,2768.25225,2807.8431,2836.27005,2912.6754499999997,3824.8944750000746,100.0,99.965,0.043333333333333335,0.0025,3179.1355000000003,3221.7485,3239.1479,3287.9566,3292.96152,3341.92006,4070.53985899998,4158.901540999971
tail,good,tcp,1500,65536,1472,2000,gp3,buffered-fdatasync,extend,ordered,False,36000,3113.109,3870.8443377500002,123.7152387432776,9887.357,3727.15206,3776.1458500000003,3829.9407499999998,3867.148,3905.6955,3942.3921,3963.81355,4009.9346900000005,5213.199788999997,100.0,100.0,0.1111111111111111,0.0,0.0,0,36000,3737.826,3984.2349217222227,174.29874985835664,9912.387,3823.19898,3860.794,3920.4455,3966.4975,4022.8770000000004,4091.6209,4129.98315,4212.80348,5935.346674999925,100.0,100.0,0.25,0.0,36000,2312.732,3341.555838055556,153.6894190155228,9887.357,3127.94427,3208.4582,3283.67025,3334.1000000000004,3387.99575,3442.5559000000003,3480.6030499999997,3582.33529,5050.150356999817,100.0,100.0,0.1111111111111111,0.0,36000,3022.894,3297.1971183888886,70.33391607732034,5260.778,3181.46029,3214.2704000000003,3257.435,3293.126,3331.01325,3366.6332,3387.6765499999997,3435.4461200000005,3652.3404799999157,100.0,100.0,0.041666666666666664,0.0,36000,2422.545,3298.693257472222,138.13907358238174,9332.423,3133.40605,3187.78785,3248.2895,3290.544,3337.1745,3385.5580999999997,3418.2484,3509.18188,4828.449442999768,100.0,100.0,0.08888888888888889,0.0,3850.0024999999996,3879.0365,3920.7143,3952.2882,3982.08073,4020.07801,4739.1822410000095,5793.680947000002
tail,good,tcp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,120000,406.508,455.78353874166663,30.162946282453618,1003.458,408.962,410.37695,414.72,473.5955,476.936,480.21810000000005,483.38005,492.88002,520.080006,0.0008333333333333334,0.0,0.0,0.0,99.99916666666667,0,120000,465.982,504.9090784666667,32.87584579536791,1625.869,469.64198,472.77295000000004,488.72175,494.10249999999996,509.26975,543.235,547.586,663.755319999982,732.7461870000006,0.0033333333333333335,0.0,0.0,0.0,120000,15.19,18.465499791666666,3.3195085770763253,141.937,16.368,16.786,17.471,18.003,18.593,19.39,21.197049999999987,26.736049999999974,63.215029000000115,0.0,0.0,0.0,0.0,120000,11.773,14.733098791666666,3.645682074561888,269.172,12.89,13.31,13.94,14.398499999999999,14.88,15.384,15.808,20.344169999999913,64.58101400000005,0.0,0.0,0.0,0.0,120000,11.514,17.157157191666666,24.227006349569876,1167.315,12.621,13.02,13.686,14.258,15.299,16.832,17.542,65.4194099999977,260.70300199999997,0.0008333333333333334,0.0,0.0,0.0,412.575,476.843,418.1042,482.3751,444.34550000000013,497.13840000000005,479.32904599999983,525.0100419999999
tail,good,tcp,9001,4096,8973,2000,nvme,direct-dsync,raw,none,False,120000,444.783,479.87306428333335,21.154161252061442,2442.039,448.802,450.657,455.576,489.006,493.577,497.3811,499.773,504.97103999999996,516.983018,0.005,0.0016666666666666668,0.0,0.0,99.995,0,120000,485.63,510.6773547916667,24.282332116131908,3842.595,490.247,492.821,498.924,505.9285,518.175,526.0381,551.9512,559.64708,603.6487360000067,0.0125,0.004166666666666667,0.0,0.0,120000,14.262,17.333621683333334,2.473801155427244,135.656,14.83899,15.20395,15.87,16.492,18.528,20.456,21.139049999999987,23.189009999999996,33.12202500000009,0.0,0.0,0.0,0.0,120000,11.065,13.54361345,1.6956761617259837,223.642,11.643,12.06,12.762,13.389,14.12225,14.739,15.114,16.56801999999999,28.183020000000077,0.0,0.0,0.0,0.0,120000,10.881,12.498956225,1.7623618244821586,252.359,11.286,11.497,11.998,12.377,12.751,13.16,13.597,15.201,26.729009000000033,0.0,0.0,0.0,0.0,453.269,494.7605,458.9611,500.6361,476.6295200000001,508.28708,506.8322329999992,523.1041109999996
tail,good,tcp,9001,4096,8973,2000,nvme,direct-dsync,raw,none,True,120000,434.485,473.74348943333337,38.524083933102006,4433.768,440.01799,442.44995,451.075,479.321,488.345,491.071,493.257,507.9740699999999,549.0661630000006,0.019166666666666665,0.009166666666666667,0.0,0.0,99.98083333333334,0,120000,434.522,473.78215697499996,38.52357416689099,4433.819,440.054,442.488,451.118,479.36,488.382,491.11,493.29404999999997,508.0100699999999,549.1031640000006,0.019166666666666665,0.009166666666666667,0.0,0.0,120000,12.749,19.833732741666665,49.29844312697442,4433.768,13.312,13.683,14.357,14.97,16.601,17.753100000000007,18.398049999999987,258.431,345.01121700000084,0.015,0.009166666666666667,0.0,0.0,120000,10.91,12.542708166666667,3.131013521108882,640.147,11.238,11.475,11.985,12.3735,12.756,13.241,13.703,15.46105999999997,29.386054000000208,0.0,0.0,0.0,0.0,120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.5655,489.071,458.2602,492.7621,484.2487800000001,516.0085200000001,522.9671509999995,559.7011939999993
tail,good,tcp,9001,65536,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,36000,526.052,648.9067360833334,51.97195032251733,1230.202,550.07671,584.76085,614.7917500000001,639.4635000000001,669.9445,737.9390999999999,743.88305,804.5324500000002,873.5452059999992,0.002777777777777778,0.0,0.0,0.0,99.99722222222222,0,36000,540.03,696.5470960833333,49.52266393997821,1256.223,591.24988,614.06165,661.1197500000001,694.9159999999999,733.7347500000001,746.9177000000001,784.7814,831.4313700000001,880.1672279999992,0.013888888888888888,0.0,0.0,0.0,36000,39.823,49.66454291666666,11.249198148576454,170.648,41.36698,42.325,44.52,46.066,49.125,57.706,82.3931999999999,95.88103000000001,106.62116599999942,0.0,0.0,0.0,0.0,36000,27.649,34.85086811111111,10.00796555869067,169.704,28.68598,29.273,30.43,31.873,34.148,40.148600000000016,64.07215,78.03903000000001,89.39931199999893,0.0,0.0,0.0,0.0,36000,27.511,33.59545194444444,8.13272967207687,283.466,28.61898,29.183,30.251,31.26,32.584,39.13730000000001,59.23049999999996,65.75504000000001,74.99101999999993,0.0,0.0,0.0,0.0,623.3109999999999,667.512,668.1443,745.8911,703.07875,867.22226,717.126354,877.000263
tail,good,udp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,120000,460.014,477.278363475,9.110297238608313,1458.194,464.07299,466.25,472.17975,476.927,480.15,485.378,490.64014999999995,510.83002,523.3150110000001,0.0016666666666666668,0.0,0.0,0.0,99.99833333333333,0,120000,477.534,501.51662550000003,18.9633371549063,1689.428,481.529,483.42895,487.659,493.07050000000004,515.721,520.552,526.9110999999999,548.23815,616.3210920000004,0.005833333333333334,0.0,0.0,0.0,120000,14.769,19.262849641666666,4.772364470836307,1026.544,16.028,16.487,17.303,18.192,20.99,22.317,22.906,27.156079999999957,63.94502500000009,0.0008333333333333334,0.0,0.0,0.0,120000,11.686,14.536821741666666,3.144282718816641,131.465,12.766,13.166,13.782,14.236,14.718,15.219,15.612,19.803109999999943,57.27401300000005,0.0,0.0,0.0,0.0,120000,11.695,14.257769825,2.8037215014264767,249.836,12.63,12.952,13.533,13.975,14.452,14.941,15.523,19.062049999999974,50.51204400000017,0.0,0.0,0.0,0.0,469.66949999999997,480.214,476.694,492.998,489.4394600000001,517.6911900000001,512.9814909999983,530.2726989999976
tail,good,udp,9001,65536,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,36000,511.411,627.2844396388889,28.51065954168567,981.516,557.0086299999999,578.8278,608.50275,623.03,645.7475,664.594,674.52735,688.4601200000001,712.9701299999996,0.0,0.0,0.0,0.0,100.0,0,36000,523.27,677.0085908055556,24.456264864728514,2478.139,623.37171,653.0209,664.4327499999999,673.8285,686.42525,701.192,713.27855,736.89409,808.9621839999994,0.013888888888888888,0.002777777777777778,0.0,0.0,36000,45.347,61.30430466666666,12.646579076876016,144.776,47.14495,48.602,54.603,56.314,65.56125,71.81140000000002,96.42044999999996,110.66403000000001,120.87510799999963,0.0,0.0,0.0,0.0,36000,27.13,33.03727063888889,9.450628246636077,246.798,28.329,28.806,29.578,30.241500000000002,31.12,38.84420000000001,61.58309999999999,72.24326000000005,82.53818099999937,0.0,0.0,0.0,0.0,36000,27.728,33.59548180555556,8.104404398823455,217.663,28.64799,29.15495,30.077,30.998,32.831,39.031200000000005,59.231049999999996,66.03601,76.01812199999958,0.0,0.0,0.0,0.0,610.5550000000001,643.6145,644.9982,675.3014,675.29484,699.6783800000001,691.1298040000001,718.5969660000002
tail,good,udp,9001,65536,8973,2000,nvme,direct-dsync,raw,none,False,36000,532.577,637.2365167222223,40.189424163390136,2100.9,551.81795,560.7248000000001,610.36375,639.5785,666.3252500000001,683.2710999999999,687.703,699.1996800000001,797.7824889999983,0.008333333333333333,0.002777777777777778,0.0,0.0,99.99166666666666,8,36000,554.239,695.1524998611111,38.24710137682259,2135.025,633.95611,658.72595,671.2897499999999,686.395,708.6759999999999,743.0104,756.8340999999999,842.62003,920.1472999999955,0.019444444444444445,0.002777777777777778,0.0,0.0,36000,48.12,54.41410411111111,4.417490949471303,120.811,49.87798,50.518,51.65,52.887,55.7015,60.16530000000001,63.75104999999999,70.28242000000009,82.54812699999957,0.0,0.0,0.0,0.0,36000,25.623,28.86641263888889,3.534580255078424,473.043,26.619,27.043,27.696,28.276,28.983,29.899,33.32244999999996,40.178050000000006,45.98500999999997,0.0,0.0,0.0,0.0,36000,25.937,36.02527013888889,40.738130198001606,708.55,26.966,27.329,28.039,28.654,29.425,30.601200000000002,38.49804999999999,274.73002,290.49502699999994,0.0,0.0,0.0,0.0,633.6815,661.9875,665.877,688.7642,684.98913,786.69994,695.6931590000003,806.5708500000002
