scenario,policy,topology,mode,samples,source,size_bytes,chunk_bytes,mtu,rate_per_s,deadline_us,complete,deadline_pct,usd_per_object,usd_per_GiB,wire_amplification,retries,repairs,duplicates,drops,rejected,peak_active,reserved_payload_bytes,rewrites,delivery_p50_us,delivery_p90_us,delivery_p99_us,delivery_p99.9_us,control_p50_us,control_p90_us,control_p99_us,control_p99.9_us,confirmed_p50_us,confirmed_p90_us,confirmed_p99_us,confirmed_p99.9_us,first_p50_us,first_p90_us,first_p99_us,first_p99.9_us,remote_p50_us,remote_p90_us,remote_p99_us,remote_p99.9_us,max_depth,total_depth
regional-hop-check,branch-b1,regional,propagate,96,a0,4096,65536,1500,100,10000,96,100.0,2.7391999999999916e-07,0.07180648447999978,10.625,0,0,0,0,0,2,73728,0,279.6597639073443,288.5052496323864,297.4585138105372,300.5781983870815,187.41437854208925,190.37957930737866,195.57079972108477,195.85410053691885,459.3285267841129,467.9607008911388,475.96052901561484,483.8638180617605,45.77311086944246,49.65397826998378,53.74336211764239,54.80852152769332,155.0739404273918,159.0914555811687,162.65341622612178,163.22915144590064,3,13
regional-hop-check,shallow,regional,propagate,96,a0,4096,65536,1500,100,10000,96,100.0,2.7391999999999916e-07,0.07180648447999978,10.625,0,0,0,0,0,2,73728,0,246.9890172576852,251.69165096715733,258.4231476717803,259.28859941767996,187.41437854208925,190.37957930737866,195.57079972108477,195.85410053691885,426.59110505678564,432.6847938452447,437.93156374501996,442.6748591791752,45.77311086944246,49.65397826998378,53.74336211764239,54.80852152769332,155.0739404273918,159.0914555811687,162.65341622612178,163.22915144590064,2,12
global-latency-allowance-0,balanced,global,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,0.00018265343999999823,0.1870371225599982,8.98193359375,0,0,0,0,0,4,37748736,0,48189.58562628849,51567.57050833793,55521.867128226164,57547.78606547181,40309.418726102886,40912.93261763704,41915.18952238674,41994.66042650393,88642.65869800444,91885.8445181254,95549.82357093901,97624.22364733789,192.6072272634483,201.06637233303627,399.5274809836608,585.4695658452572,42973.310386447934,46816.926040083636,50727.86310768513,52282.56820274353,2,12
global-latency-allowance-0,latency,global,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,0.00018265343999999823,0.1870371225599982,8.98193359375,0,0,0,0,0,4,37748736,0,48189.58562628849,51567.57050833793,55521.867128226164,57547.78606547181,40309.418726102886,40912.93261763704,41915.18952238674,41994.66042650393,88642.65869800444,91885.8445181254,95549.82357093901,97624.22364733789,192.6072272634483,201.06637233303627,399.5274809836608,585.4695658452572,42973.310386447934,46816.926040083636,50727.86310768513,52282.56820274353,2,12
global-latency-allowance-0,cost,global,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,4.146432e-05,0.04245946368,8.98193359375,0,0,0,0,0,5,47185920,0,56301.58146755493,61576.438764663064,67282.48782467097,69284.90749234169,40309.418726102886,40912.93261763704,41910.11836810108,41994.153311075366,96783.05531045538,101888.60613949841,107310.4442673838,109361.34507420777,192.5593976045493,198.0719311707071,387.1427580954827,387.9638415699729,39217.081892313494,40224.3878210737,41523.23922480418,42359.36305511365,3,16
global-latency-allowance-0.25,balanced,global,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,4.146432e-05,0.04245946368,8.98193359375,0,0,0,0,0,5,47185920,0,56301.58146755493,61576.438764663064,67282.48782467097,69284.90749234169,40309.418726102886,40912.93261763704,41910.11836810108,41994.153311075366,96783.05531045538,101888.60613949841,107310.4442673838,109361.34507420777,192.5593976045493,198.0719311707071,387.1427580954827,387.9638415699729,39206.64673441724,40222.80278645555,41511.845209945306,42384.53742106688,3,15
global-latency-allowance-0.25,latency,global,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,0.00018265343999999823,0.1870371225599982,8.98193359375,0,0,0,0,0,4,37748736,0,48189.58562628849,51567.57050833793,55521.867128226164,57547.78606547181,40309.418726102886,40912.93261763704,41915.18952238674,41994.66042650393,88642.65869800444,91885.8445181254,95549.82357093901,97624.22364733789,192.6072272634483,201.06637233303627,399.5274809836608,585.4695658452572,42973.310386447934,46816.926040083636,50727.86310768513,52282.56820274353,2,12
global-latency-allowance-0.25,cost,global,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,4.146432e-05,0.04245946368,8.98193359375,0,0,0,0,0,5,47185920,0,56301.58146755493,61576.438764663064,67282.48782467097,69284.90749234169,40309.418726102886,40912.93261763704,41910.11836810108,41994.153311075366,96783.05531045538,101888.60613949841,107310.4442673838,109361.34507420777,192.5593976045493,198.0719311707071,387.1427580954827,387.9638415699729,39217.081892313494,40224.3878210737,41523.23922480418,42359.36305511365,3,16
global-latency-allowance-0.5,balanced,global,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,4.146432e-05,0.04245946368,8.98193359375,0,0,0,0,0,5,47185920,0,56301.58146755493,61576.438764663064,67282.48782467097,69284.90749234169,40309.418726102886,40912.93261763704,41910.11836810108,41994.153311075366,96783.05531045538,101888.60613949841,107310.4442673838,109361.34507420777,192.5593976045493,198.0719311707071,387.1427580954827,387.9638415699729,39206.64673441724,40222.80278645555,41511.845209945306,42384.53742106688,3,15
global-latency-allowance-0.5,latency,global,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,0.00018265343999999823,0.1870371225599982,8.98193359375,0,0,0,0,0,4,37748736,0,48189.58562628849,51567.57050833793,55521.867128226164,57547.78606547181,40309.418726102886,40912.93261763704,41915.18952238674,41994.66042650393,88642.65869800444,91885.8445181254,95549.82357093901,97624.22364733789,192.6072272634483,201.06637233303627,399.5274809836608,585.4695658452572,42973.310386447934,46816.926040083636,50727.86310768513,52282.56820274353,2,12
global-latency-allowance-0.5,cost,global,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,4.146432e-05,0.04245946368,8.98193359375,0,0,0,0,0,5,47185920,0,56301.58146755493,61576.438764663064,67282.48782467097,69284.90749234169,40309.418726102886,40912.93261763704,41910.11836810108,41994.153311075366,96783.05531045538,101888.60613949841,107310.4442673838,109361.34507420777,192.5593976045493,198.0719311707071,387.1427580954827,387.9638415699729,39217.081892313494,40224.3878210737,41523.23922480418,42359.36305511365,3,16
global-latency-allowance-1,balanced,global,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,4.146432e-05,0.04245946368,8.98193359375,0,0,0,0,0,5,47185920,0,56301.58146755493,61576.438764663064,67282.48782467097,69284.90749234169,40309.418726102886,40912.93261763704,41910.11836810108,41994.153311075366,96783.05531045538,101888.60613949841,107310.4442673838,109361.34507420777,192.5593976045493,198.0719311707071,387.1427580954827,387.9638415699729,39206.64673441724,40222.80278645555,41511.845209945306,42384.53742106688,3,15
global-latency-allowance-1,latency,global,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,0.00018265343999999823,0.1870371225599982,8.98193359375,0,0,0,0,0,4,37748736,0,48189.58562628849,51567.57050833793,55521.867128226164,57547.78606547181,40309.418726102886,40912.93261763704,41915.18952238674,41994.66042650393,88642.65869800444,91885.8445181254,95549.82357093901,97624.22364733789,192.6072272634483,201.06637233303627,399.5274809836608,585.4695658452572,42973.310386447934,46816.926040083636,50727.86310768513,52282.56820274353,2,12
global-latency-allowance-1,cost,global,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,4.146432e-05,0.04245946368,8.98193359375,0,0,0,0,0,5,47185920,0,56301.58146755493,61576.438764663064,67282.48782467097,69284.90749234169,40309.418726102886,40912.93261763704,41910.11836810108,41994.153311075366,96783.05531045538,101888.60613949841,107310.4442673838,109361.34507420777,192.5593976045493,198.0719311707071,387.1427580954827,387.9638415699729,39217.081892313494,40224.3878210737,41523.23922480418,42359.36305511365,3,16
online-forwarder-failure,static,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,52.083333333333336,0.00013241829000000416,0.13559632896000426,16.018637657165527,2814,692,4002,5628,0,6,56623104,0,9731.346707961493,22727.956478610064,33871.152060028544,34737.46089385246,189.1109265157429,211.11254928181734,222.99682749141357,225.5654703152308,9860.543569724061,22857.44545664095,33999.89547566791,34866.37592489914,185.23117233344965,1356.5703335595535,3746.2955341841234,3880.1761288084995,4110.817469119331,18091.642890897092,31319.417682009815,32163.988945716635,3,16
online-forwarder-failure,adaptive,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,96.875,8.438008000000363e-05,0.08640520192000371,10.510406494140625,974,72,144,1948,0,4,37748736,28,3045.17256934155,5650.460468856814,11914.429940357584,12162.858959721838,187.8579782357083,200.0753268138069,225.8865048658321,226.4957743158621,3173.435650563566,5785.440788460699,12043.713089774534,12291.680927286612,290.2779933959682,439.7923997439284,936.100032171181,1046.7899599471154,2114.0841945323336,3706.7824303670686,7675.973096589274,8894.183725700666,3,16
online-forwarder-failure,robust,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,96.875,8.438008000000363e-05,0.08640520192000371,10.510406494140625,974,72,144,1948,0,4,37748736,28,3045.17256934155,5650.460468856814,11914.429940357584,12162.858959721838,187.8579782357083,200.0753268138069,225.8865048658321,226.4957743158621,3173.435650563566,5785.440788460699,12043.713089774534,12291.680927286612,290.2779933959682,439.7923997439284,936.100032171181,1046.7899599471154,2114.0841945323336,3706.7824303670686,7675.973096589274,8894.183725700666,3,16
online-shared-cut,static,regional,propagate,96,a0,1048576,65536,1500,100,10000,8,8.333333333333334,7.033770000000254e-05,0.0720258048000026,5.412416299184163,1530,238,1390,3060,64,8,75497472,0,,,,,,,,,,,,,,,,,,,,,3,16
online-shared-cut,adaptive,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,98.95833333333333,7.325565000000274e-05,0.07501378560000281,9.6073899269104,352,33,152,704,0,4,37748736,8,2804.541834983429,5411.791650063431,10060.240394699618,14253.874665015672,187.79832506489765,199.98830313566577,218.60125686550597,225.12591325264015,2932.4489136266347,5550.876328292477,10209.606674988629,14386.632862516311,290.9658737330101,405.1988788261315,917.622472642159,950.6932690218034,1998.6293101163465,3259.699140776069,6528.8027158076675,7175.401907792062,3,16
online-shared-cut,robust,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,98.95833333333333,7.325565000000274e-05,0.07501378560000281,9.6073899269104,352,33,152,704,0,4,37748736,8,2804.541834983429,5411.791650063431,10060.240394699618,14253.874665015672,187.79832506489765,199.98830313566577,218.60125686550597,225.12591325264015,2932.4489136266347,5550.876328292477,10209.606674988629,14386.632862516311,290.9658737330101,405.1988788261315,917.622472642159,950.6932690218034,1998.6293101163465,3259.699140776069,6528.8027158076675,7175.401907792062,3,16
online-capacity-step,static,regional,propagate,96,a0,1048576,65536,1500,100,10000,65,43.75,8.231479666667002e-05,0.0842903517866701,8.947062333424887,0,456,3921,0,31,8,75497472,0,11503.139796970645,,,,192.77302745073848,,,,11631.169094357814,,,,367.94465676155596,,,,6507.651373409113,,,,3,16
online-capacity-step,adaptive,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,97.91666666666667,7.077227333333583e-05,0.07247080789333589,9.220143953959147,0,22,326,0,0,6,56623104,13,2941.8473175305116,5075.008063911431,12122.335761010463,18645.539423809747,187.75203836575747,200.93076082335028,225.8865048658321,226.4957743158621,3072.028204119095,5211.928106351872,12251.190297150262,18773.996314128817,176.28337512849612,309.5914961413946,877.5149117083885,911.8711483182751,2118.4198682341903,3259.699140776069,4764.350216134372,4988.315430751773,3,16
online-capacity-step,robust,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,97.91666666666667,7.077227333333583e-05,0.07247080789333589,9.220143953959147,0,22,326,0,0,6,56623104,13,2941.8473175305116,5075.008063911431,12122.335761010463,18645.539423809747,187.75203836575747,200.93076082335028,225.8865048658321,226.4957743158621,3072.028204119095,5211.928106351872,12251.190297150262,18773.996314128817,176.28337512849612,309.5914961413946,877.5149117083885,911.8711483182751,2118.4198682341903,3259.699140776069,4764.350216134372,4988.315430751773,3,16
online-transient-failure,static,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,80.20833333333333,0.00010120940666667137,0.10363843242667148,12.40026569366455,190,670,4297,380,0,6,56623104,0,2877.075965878241,16750.103628367426,29235.88724768039,29500.672513294045,188.8381910903263,209.0869950915876,226.78223134872167,230.52303465556426,3006.6832873674357,16880.14223672625,29364.106559483393,29636.056327604074,179.0696096765605,1007.8930600829481,2986.0066521909434,3329.8898981302864,2132.345633179968,16455.722391128722,28904.973302997685,29176.714924798667,3,16
online-transient-failure,adaptive,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,100.0,5.618702000000146e-05,0.057535508480001496,9.20112133026123,142,12,16,284,0,3,28311552,6,3062.6787032936263,4392.429416225641,5537.606793232783,5697.644074317189,187.75203836575747,199.31875524828502,225.8865048658321,226.4957743158621,3191.967309256659,4524.47978551991,5668.858243634487,5839.089540064369,179.22076394372561,310.38401675218483,877.5149117083885,911.8711483182751,2114.903834625293,3260.52879576134,4764.350216134372,4988.315430751773,3,16
online-transient-failure,robust,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,100.0,5.618702000000146e-05,0.057535508480001496,9.20112133026123,142,12,16,284,0,3,28311552,6,3062.6787032936263,4392.429416225641,5537.606793232783,5697.644074317189,187.75203836575747,199.31875524828502,225.8865048658321,226.4957743158621,3191.967309256659,4524.47978551991,5668.858243634487,5839.089540064369,179.22076394372561,310.38401675218483,877.5149117083885,911.8711483182751,2114.903834625293,3260.52879576134,4764.350216134372,4988.315430751773,3,16
online-burst-pressure,static,regional,propagate,96,a0,1048576,65536,1500,400,15000,37,17.708333333333332,5.6407316666668226e-05,0.057761092266668264,5.869618892669678,0,288,3295,0,59,4,37748736,0,,,,,,,,,,,,,,,,,,,,,3,16
online-burst-pressure,adaptive-unbounded,regional,propagate,96,a0,1048576,65536,1500,400,15000,96,58.333333333333336,0.00016687960333332803,0.1708847138133279,16.198829650878906,0,854,9876,0,0,16,150994944,13,5726.939999351316,73939.25516114134,112437.31084519188,112872.93479961193,200.86486506069195,221.58981133854104,229.74891290747507,233.2033549842673,5867.139326066081,74082.66061525507,112565.21012336086,113001.7987148647,565.8486243236985,11197.081004547486,34492.79909860605,34503.521046462745,5172.447966538504,72961.47425385469,111440.18726133078,111874.83776263878,3,16
online-burst-pressure,adaptive,regional,propagate,96,a0,1048576,65536,1500,400,15000,71,73.95833333333333,3.486952000000016e-05,0.03570638848000016,6.6428883870442705,0,0,0,0,25,4,37748736,0,5029.444145323585,,,,201.00376626879734,,,,5172.382312984062,,,,432.23301955227,,,,4487.941638479622,,,,3,16
online-burst-pressure,robust,regional,propagate,96,a0,1048576,65536,1500,400,15000,71,73.95833333333333,3.486952000000016e-05,0.03570638848000016,6.6428883870442705,0,0,0,0,25,4,37748736,0,5029.444145323585,,,,201.00376626879734,,,,5172.382312984062,,,,432.23301955227,,,,4487.941638479622,,,,3,16
online-healthy-repair,static,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,83.33333333333333,9.601545333333762e-05,0.09831982421333772,11.950233300526937,0,662,4061,0,0,6,56623104,0,2454.0862481479708,16750.103628367426,29235.88724768039,29500.672513294045,188.8184980317119,206.78401900095923,226.78223134872167,230.52303465556426,2582.7842415650084,16880.14223672625,29364.106559483393,29636.056327604074,178.8021140059593,1007.8930600829481,2986.0066521909434,3329.8898981302864,2117.716087958477,16455.722391128722,28904.973302997685,29176.714924798667,3,16
online-healthy-repair,adaptive,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,100.0,4.7147520000000864e-05,0.048279060480000885,8.98193359375,0,0,0,0,0,3,28311552,0,2428.580699585633,3669.120397218901,5322.205788975345,5516.795160547784,187.75203836575747,199.31875524828502,225.8865048658321,226.4957743158621,2559.019940841972,3802.6175846430697,5455.848102324975,5647.757759779953,177.03291060409538,309.5914961413946,878.5125332808644,929.928098780092,2116.0517183872144,3259.699140776069,4764.350216134372,4988.315430751773,3,16
online-healthy-repair,robust,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,100.0,4.7147520000000864e-05,0.048279060480000885,8.98193359375,0,0,0,0,0,3,28311552,0,2428.580699585633,3669.120397218901,5322.205788975345,5516.795160547784,187.75203836575747,199.31875524828502,225.8865048658321,226.4957743158621,2559.019940841972,3802.6175846430697,5455.848102324975,5647.757759779953,177.03291060409538,309.5914961413946,878.5125332808644,929.928098780092,2116.0517183872144,3259.699140776069,4764.350216134372,4988.315430751773,3,16
online-uncertain-small,static,regional,propagate,384,a0,4096,65536,1500,1000,600,384,100.0,4.501533333333327e-07,0.11800499541333316,14.811767578125,676,680,4,1352,0,5,184320,0,502.12724107980466,509.27530992762,517.8817630593464,540.3875402386533,187.58700666911318,190.73825381590285,197.19513800771762,200.87640913361608,631.338359499714,641.9333905638465,650.4270152787476,671.2559038370939,46.07278462999966,49.71751164675443,57.00626025062421,63.830212767033,187.07063903856033,191.9604411214008,198.5628577861473,204.45881229865907,3,16
online-uncertain-small,adaptive,regional,propagate,384,a0,4096,65536,1500,1000,600,384,77.86458333333333,8.573191666666735e-07,0.22474107562666845,16.923004150390625,115,1859,1744,230,0,6,221184,39,488.5614496334256,716.3545392760934,1321.00024193294,1749.2199831814967,187.77070061599989,193.01801821355767,234.99536068528653,241.81313927314676,618.4148696869088,921.1639498090241,1500.9760325778147,1928.6876217159734,45.67327606589242,51.7767355723412,271.7889382667765,1051.1946801160618,197.62294457603002,265.8433356558453,460.25470401608607,1240.0923800801986,3,16
online-uncertain-small,robust,regional,propagate,384,a0,4096,65536,1500,1000,600,384,100.0,6.52799999999992e-07,0.1711276031999979,10.625,0,0,0,0,0,4,147456,0,221.63684849208676,226.34784348124813,246.74679510263542,257.2405863904012,187.64464484338134,190.7424162666386,197.19513800771762,200.87640913361608,402.06144419629345,408.3768576600729,426.6088633336299,438.5618889830044,46.04095274055362,50.613830438857256,75.22144059950848,94.43198675629526,158.38085804263756,162.56536368906382,182.46351503998827,202.00273783441435,1,8
